,author_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
334,n15s4ez,vspjdl,FightWithHonour,4547,7898,2017-12-04 09:37:59+08:00,False,False,False
335,n15s4ez,vspjdl,FightWithHonour,4547,7898,2017-12-04 09:37:59+08:00,False,False,False
336,n15s4ez,vspjdl,FightWithHonour,4547,7898,2017-12-04 09:37:59+08:00,False,False,False
337,n15s4ez,vspjdl,FightWithHonour,4547,7898,2017-12-04 09:37:59+08:00,False,False,False
338,n15s4ez,vspjdl,FightWithHonour,4547,7898,2017-12-04 09:37:59+08:00,False,False,False
339,n15s4ez,vspjdl,FightWithHonour,4547,7898,2017-12-04 09:37:59+08:00,False,False,False
340,6z4wpym0,vsnxyo,MicrotechAnalysis,127229,13038,2020-06-19 18:58:24+08:00,False,False,False
341,6z4wpym0,vsnxyo,MicrotechAnalysis,127229,13038,2020-06-19 18:58:24+08:00,False,False,False
342,6z4wpym0,vsnxyo,MicrotechAnalysis,127229,13038,2020-06-19 18:58:24+08:00,False,False,False
343,6z4wpym0,vsnxyo,MicrotechAnalysis,127229,13038,2020-06-19 18:58:24+08:00,False,False,False
344,6z4wpym0,vsnxyo,MicrotechAnalysis,127229,13038,2020-06-19 18:58:24+08:00,False,False,False
345,6z4wpym0,vsnxyo,MicrotechAnalysis,127229,13038,2020-06-19 18:58:24+08:00,False,False,False
346,6z4wpym0,vsnxyo,MicrotechAnalysis,127229,13038,2020-06-19 18:58:24+08:00,False,False,False
347,6z4wpym0,vsnxyo,MicrotechAnalysis,127229,13038,2020-06-19 18:58:24+08:00,False,False,False
348,6z4wpym0,vsnxyo,MicrotechAnalysis,127229,13038,2020-06-19 18:58:24+08:00,False,False,False
349,10g7te,vsnn8m,memloh,1572,1494,2016-08-14 01:55:34+08:00,False,False,False
350,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
351,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
352,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
353,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
354,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
355,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
356,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
357,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
358,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
359,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
