author_id,comment_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
2vx2xcyw,ij6f2ns,whn5j2,sneakpeek_bot,135,73176,2018-12-30 11:53:52+08:00,False,True,False
1eqdt8vc,ij6e1p7,whmd3y,lobangbecausenomoney,14929,21965,2018-05-21 00:31:08+08:00,False,False,False
2vx2xcyw,ij6atus,whmd3y,sneakpeek_bot,135,73176,2018-12-30 11:53:52+08:00,False,True,False
