author_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
5drps2e1,patricklhe,10605,13415,2020-01-06 16:40:58+08:00,False,False,False
6z4wpym0,MicrotechAnalysis,133235,13038,2020-06-19 18:58:24+08:00,False,False,False
