author_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
6z4wpym0,MicrotechAnalysis,133231,13038,2020-06-19 18:58:24+08:00,False,False,False
6z4wpym0,MicrotechAnalysis,133231,13038,2020-06-19 18:58:24+08:00,False,False,False
